Id,SalePrice
2734,131018.78934399661
2735,130786.25785576504
2736,138407.72258917382
2737,122933.92399292522
2738,136321.92510440675
2739,164768.30131876643
2740,136637.1154770255
2741,147544.0435463522
2742,147054.3655428191
2743,153254.27257393135
2744,166947.28896224778
2745,136926.20460160568
2746,139751.18944070014
2747,146379.002201909
2748,122535.4534991936
2749,130605.44314045235
2750,127507.93096222014
2751,137946.08824866408
2752,235262.1093234186
2753,153969.9651898609
2754,271042.4302465428
2755,125242.93885914619
2756,102535.13735305355
2757,63007.4696480065
2758,83506.9553303842
2759,155439.66406804838
2760,114275.44496481595
2761,149284.11503150317
2762,147400.28092511796
2763,189213.12754815337
2764,156324.52567031342
2765,279122.29339160374
2766,146179.28344143342
2767,94849.26139936676
2768,143884.30428850476
2769,133943.88311473298
2770,141439.0454814641
2771,110215.21017820305
2772,115068.06593991807
2773,161437.24916177834
2774,145028.43211393678
2775,128317.71048959688
2776,142649.0909032239
2777,148032.78526855694
2778,112225.08380709105
2779,123746.5842088759
2780,95833.03286988768
2781,96592.73150299775
2782,86933.9320869617
2783,104769.17600393094
2784,122791.3076436716
2785,129621.4269064985
2786,72583.8099361244
2787,129762.48633796159
2788,74617.67190975363
2789,180231.4943175732
2790,87501.95171700539
2791,111941.40245440231
2792,68438.79611828024
2793,176865.5528303284
2794,100607.84237986375
2795,123280.0529723108
2796,107746.99497008497
2797,188901.9575982139
2798,116604.59591227186
2799,119266.7193140554
2800,52593.404858705944
2801,109994.6247077703
2802,130328.0915863659
2803,172346.0090105471
2804,141501.8410503677
2805,109902.52750192587
2806,75857.4335699995
2807,164130.63830904974
2808,149722.83850122322
2809,140015.84218130153
2810,125671.16648361705
2811,165659.57913272892
2812,163823.67862818087
2813,157881.8156874767
2814,167495.78045096443
2815,106124.5643827335
2816,284253.6363374888
2817,161536.7293852863
2818,131669.63022866484
2819,165957.41647081356
2820,137076.09195686725
2821,116310.23669394171
2822,201509.6271555865
2823,355285.5969141099
2824,170667.57097294898
2825,160037.4335678114
2826,129996.97914242245
2827,132293.4014439874
2828,201969.17348043996
2829,232323.59159046243
2830,214194.43394202003
2831,176114.9641443989
2832,274949.67407381407
2833,295334.0898956376
2834,209165.2793601507
2835,207986.9646316886
2836,190959.23527755498
2837,153528.23628537034
2838,157733.43280143433
2839,170244.4367825893
2840,203840.1153426571
2841,207880.84473719366
2842,229386.64376893186
2843,151800.63624108944
2844,164084.2835784298
2845,119048.12050731746
2846,213058.01146600128
2847,207302.1725268391
2848,221725.6384003207
2849,198294.01804524733
2850,267331.41041055723
2851,221078.88656178338
2852,222986.12593946359
2853,245760.36620144744
2854,141095.02863401687
2855,205378.20687122684
2856,199361.17619347747
2857,183903.57193209574
2858,209290.50310985427
2859,117499.82408954733
2860,130208.44266649561
2861,104720.98994649181
2862,188873.38466559505
2863,137148.11731747395
2864,227225.72894032017
2865,135439.22555710693
2866,137619.05585515758
2867,99879.61054891485
2868,93022.88475252765
2869,101352.21980145852
2870,108882.05035447393
2871,87714.67821416742
2872,48348.97593853812
2873,88778.46682389264
2874,150661.70770917088
2875,111838.26195780672
2876,172375.527098587
2877,143099.5640757956
2878,172667.66077360406
2879,140904.0226447392
2880,102313.56576880664
2881,147915.08982507253
2882,183478.86782853943
2883,188392.39468557687
2884,199428.01431427797
2885,189222.84794123567
2886,221676.2836866646
2887,95960.360040557
2888,131627.67406540553
2889,39233.784214397616
2890,81640.10124060728
2891,132744.15668680792
2892,45272.175686664064
2893,86656.24670655554
2894,66113.35635394896
2895,333109.97940425156
2896,277876.59264312166
2897,203907.88189027872
2898,147579.18045183798
2899,204911.89711490736
2900,153318.6679204242
2901,203682.5215539089
2902,212549.54788261693
2903,359702.13604858
2904,364807.7304977648
2905,96328.50898772744
2906,192962.48273470651
2907,110716.35349885617
2908,130867.27632639007
2909,139735.26759988908
2910,79710.49473931955
2911,83045.25945120139
2912,146275.34577630964
2913,84625.68046448646
2914,78578.22508145813
2915,85454.49893346099
2916,83444.88232219536
2917,164977.05680072316
2918,128041.1588388235
2919,201239.23470636056
